state,county,year,claim_amount,claim_count
GU,66010.0,1991,48356.770000000004,5
GU,66010.0,1992,638.6,1
GU,66010.0,1995,20580.92,1
GU,66010.0,1996,0.0,2
GU,66010.0,1997,201174.0,28
GU,66010.0,1999,5333.7,7
GU,66010.0,2000,1775.61,1
GU,66010.0,2002,1106530.99,83
GU,66010.0,2004,147834.87,8
GU,66010.0,2009,71379.09,1
GU,66010.0,2011,20097.68,2
GU,66010.0,2012,12043.75,1
GU,66010.0,2013,52703.84,1
GU,66010.0,2014,51233.880000000005,2
GU,66010.0,2017,10750.34,1
GU,66010.0,2018,199368.21,4
GU,66010.0,2023,263918.21,22
GU,66010.0,2024,12717.09,1
HI,15001.0,1978,80412.54000000001,11
HI,15001.0,1979,77013.55,27
HI,15001.0,1980,747583.21,79
HI,15001.0,1981,28369.22,12
HI,15001.0,1982,212766.45,35
HI,15001.0,1983,121276.73,18
HI,15001.0,1985,90416.44,14
HI,15001.0,1986,1053120.79,70
HI,15001.0,1987,23179.77,6
HI,15001.0,1988,10720.26,10
HI,15001.0,1989,5343.22,4
HI,15001.0,1990,0.0,3
HI,15001.0,1991,49532.37,19
HI,15001.0,1992,776705.83,47
HI,15001.0,1993,44569.350000000006,3
HI,15001.0,1994,352906.36,29
HI,15001.0,1995,272908.92,11
HI,15001.0,1996,27570.51,8
HI,15001.0,1998,25469.52,1
HI,15001.0,1999,0.0,1
HI,15001.0,2000,1797172.77,72
HI,15001.0,2001,26733.9,4
HI,15001.0,2002,366857.32,13
HI,15001.0,2003,338548.75,23
HI,15001.0,2004,113646.06000000001,11
HI,15001.0,2005,37137.759999999995,5
HI,15001.0,2006,30099.120000000003,1
HI,15001.0,2007,68829.22,7
HI,15001.0,2008,299786.53,21
HI,15001.0,2009,0.0,1
HI,15001.0,2010,9627.82,2
HI,15001.0,2011,10495791.209999999,104
HI,15001.0,2013,89103.95,8
HI,15001.0,2014,825025.28,25
HI,15001.0,2015,94718.24,10
HI,15001.0,2016,4856.39,5
HI,15001.0,2017,0.0,1
HI,15001.0,2018,623037.83,17
HI,15001.0,2019,101825.2,3
HI,15001.0,2020,94191.46,3
HI,15001.0,2021,63934.21,2
HI,15001.0,2022,1902352.65,16
HI,15001.0,2023,0.0,1
HI,15001.0,2024,350969.29,9
HI,15001.0,2025,254984.59000000003,4
HI,15003.0,1978,48301.06,28
HI,15003.0,1979,84943.36,32
HI,15003.0,1980,242979.06,112
HI,15003.0,1981,56703.36,34
HI,15003.0,1982,1766740.65,158
HI,15003.0,1983,185083.11000000002,40
HI,15003.0,1984,211810.16,43
HI,15003.0,1985,107516.33,53
HI,15003.0,1986,143320.27,27
HI,15003.0,1987,1012183.43,120
HI,15003.0,1988,1420236.96,120
HI,15003.0,1989,77735.29,29
HI,15003.0,1990,91984.14,25
HI,15003.0,1991,1018215.63,155
HI,15003.0,1992,3811569.96,250
HI,15003.0,1993,38796.979999999996,12
HI,15003.0,1994,109326.31,33
HI,15003.0,1995,417003.76,28
HI,15003.0,1996,758475.36,122
HI,15003.0,1997,15633.59,6
HI,15003.0,1998,64221.51,10
HI,15003.0,1999,52076.85,11
HI,15003.0,2000,31610.95,6
HI,15003.0,2001,11221.73,15
HI,15003.0,2002,36026.95,13
HI,15003.0,2003,1053069.32,51
HI,15003.0,2004,551511.32,68
HI,15003.0,2005,66765.89,18
HI,15003.0,2006,3395411.97,173
HI,15003.0,2007,11784.539999999999,17
HI,15003.0,2008,4726225.73,172
HI,15003.0,2009,62195.41,5
HI,15003.0,2010,211703.27,20
HI,15003.0,2011,482021.58,49
HI,15003.0,2012,889541.44,68
HI,15003.0,2013,76576.08,7
HI,15003.0,2014,777530.87,42
HI,15003.0,2015,910831.79,31
HI,15003.0,2016,3819283.63,74
HI,15003.0,2017,557775.72,24
HI,15003.0,2018,22072244.35,271
HI,15003.0,2019,95526.2,17
HI,15003.0,2020,118052.48999999999,9
HI,15003.0,2021,4781838.94,158
HI,15003.0,2022,82431.19,12
HI,15003.0,2023,698319.0,11
HI,15003.0,2024,116346.82,8
HI,15003.0,2025,16689.71,5
HI,15007.0,1978,0.0,1
HI,15007.0,1980,0.0,2
HI,15007.0,1981,808.1,1
HI,15007.0,1982,1355330.01,33
HI,15007.0,1983,7981.41,27
HI,15007.0,1984,14060.880000000001,2
HI,15007.0,1985,13101.82,2
HI,15007.0,1986,9898.82,21
HI,15007.0,1987,2054.22,1
HI,15007.0,1988,74215.06999999999,11
HI,15007.0,1989,5151.26,10
HI,15007.0,1990,3589.86,6
HI,15007.0,1991,855281.0700000001,74
HI,15007.0,1992,30870881.6,729
HI,15007.0,1993,1625.0,2
HI,15007.0,1994,26183.13,2
HI,15007.0,1995,381253.84,51
HI,15007.0,1996,35087.13,16
HI,15007.0,1997,38207.51,8
HI,15007.0,1999,92.61,3
HI,15007.0,2000,0.0,1
HI,15007.0,2001,26931.36,6
HI,15007.0,2002,38282.36,5
HI,15007.0,2003,0.0,2
HI,15007.0,2004,27924.64,5
HI,15007.0,2005,89700.58,18
HI,15007.0,2006,196237.44,20
HI,15007.0,2007,2327.56,4
HI,15007.0,2008,98102.41,18
HI,15007.0,2009,228309.22999999998,19
HI,15007.0,2010,0.0,1
HI,15007.0,2011,9456.09,2
HI,15007.0,2012,1006906.56,39
HI,15007.0,2014,0.0,2
HI,15007.0,2016,1865.31,1
HI,15007.0,2017,33329.25,3
HI,15007.0,2018,7842032.100000001,206
HI,15007.0,2019,143174.16999999998,13
HI,15007.0,2020,845517.95,38
HI,15007.0,2021,109935.93,11
HI,15007.0,2022,0.0,2
HI,15007.0,2023,0.0,1
HI,15007.0,2024,3125333.22,67
HI,15009.0,1978,1216.74,4
HI,15009.0,1979,4090.32,4
HI,15009.0,1980,30546.899999999998,22
HI,15009.0,1981,0.0,1
HI,15009.0,1982,336996.01,33
HI,15009.0,1983,130.0,4
HI,15009.0,1984,0.0,2
HI,15009.0,1985,32305.480000000003,11
HI,15009.0,1986,3669.29,2
HI,15009.0,1987,0.0,2
HI,15009.0,1988,87295.22,30
HI,15009.0,1989,26356.03,10
HI,15009.0,1990,4109.13,4
HI,15009.0,1992,343147.71,68
HI,15009.0,1993,189831.02,24
HI,15009.0,1995,41137.18,7
HI,15009.0,1996,29859.89,17
HI,15009.0,1997,424747.56,19
HI,15009.0,1998,15024.94,2
HI,15009.0,1999,20155.03,2
HI,15009.0,2000,79667.32999999999,2
HI,15009.0,2001,120594.07,6
HI,15009.0,2002,176667.38,17
HI,15009.0,2003,370017.66,16
HI,15009.0,2004,156939.34,13
HI,15009.0,2005,35001.14,3
HI,15009.0,2006,129259.68,6
HI,15009.0,2007,1486368.55,65
HI,15009.0,2008,0.0,3
HI,15009.0,2010,516191.88,24
HI,15009.0,2011,1453025.36,75
HI,15009.0,2012,33394.92,7
HI,15009.0,2013,13589.14,2
HI,15009.0,2014,3852.63,1
HI,15009.0,2015,0.0,2
HI,15009.0,2016,301656.44,16
HI,15009.0,2017,435131.88,19
HI,15009.0,2018,188759.91,24
HI,15009.0,2019,0.0,3
HI,15009.0,2020,0.0,2
HI,15009.0,2021,2482209.2800000003,31
HI,15009.0,2022,25482.370000000003,6
HI,15009.0,2023,3797508.48,23
HI,15009.0,2024,121032.4,6
HI,15009.0,2025,251855.06,20
IA,19003.0,2008,212516.66,5
IA,19005.0,1978,444.51,1
IA,19005.0,2001,0.0,1
IA,19005.0,2011,25872.870000000003,2
IA,19005.0,2013,20812.54,6
IA,19005.0,2016,33693.02,3
IA,19005.0,2019,3373.36,2
IA,19005.0,2023,15251.43,1
IA,19005.0,2024,1999.28,1
IA,19007.0,1980,131.56,1
IA,19007.0,1982,1252.0,1
IA,19007.0,2007,96079.6,4
IA,19007.0,2008,5968.82,1
IA,19007.0,2010,0.0,1
IA,19009.0,1990,2343.86,3
IA,19009.0,1993,27580.04,3
IA,19009.0,1998,0.0,1
IA,19009.0,2004,94313.53,6
IA,19009.0,2007,2690.03,1
IA,19011.0,1982,1544.0,2
IA,19011.0,1990,1477.66,1
IA,19011.0,1993,25986.6,4
IA,19011.0,1998,0.0,1
IA,19011.0,1999,7925.55,4
IA,19011.0,2004,0.0,1
IA,19011.0,2008,1171858.1,42
IA,19011.0,2009,101226.67000000001,6
IA,19011.0,2010,72163.14,7
IA,19011.0,2011,25942.109999999997,2
IA,19011.0,2013,41404.67,5
IA,19011.0,2014,24796.59,1
IA,19011.0,2016,636414.74,27
IA,19011.0,2019,9177.01,3
IA,19011.0,2020,0.0,1
IA,19011.0,2024,4133.79,1
IA,19013.0,1978,5880.79,9
IA,19013.0,1979,103403.6,81
IA,19013.0,1980,50088.85,27
IA,19013.0,1981,0.0,1
IA,19013.0,1982,775.2,2
IA,19013.0,1983,1284.0,5
IA,19013.0,1984,3675.2200000000003,6
IA,19013.0,1985,1441.4,1
IA,19013.0,1986,2225.97,4
IA,19013.0,1990,61825.75,31
IA,19013.0,1991,62294.83,25
IA,19013.0,1993,1078203.8,200
IA,19013.0,1998,606.33,2
IA,19013.0,1999,1988167.75,273
IA,19013.0,2000,181949.32,11
IA,19013.0,2001,39979.11,9
IA,19013.0,2004,316906.72,53
IA,19013.0,2005,1567.03,1
IA,19013.0,2007,16212.88,4
IA,19013.0,2008,17443056.89,416
IA,19013.0,2009,985.25,2
IA,19013.0,2010,128316.72,40
IA,19013.0,2013,357466.19,31
IA,19013.0,2014,230397.65,15
IA,19013.0,2016,4929378.16,181
IA,19013.0,2018,124356.62,17
IA,19013.0,2019,146518.64,16
IA,19013.0,2020,55008.72,9
IA,19015.0,2008,193984.68,5
IA,19015.0,2010,193777.16,5
IA,19015.0,2012,0.0,1
IA,19015.0,2015,3493.59,1
IA,19015.0,2018,18767.2,3
IA,19015.0,2019,37487.59,2
IA,19015.0,2020,0.0,1
IA,19017.0,1979,12564.68,11
IA,19017.0,1982,180.83,1
IA,19017.0,1990,0.0,2
IA,19017.0,1991,0.0,1
IA,19017.0,1993,96813.7,30
IA,19017.0,1999,1277565.66,158
IA,19017.0,2000,0.0,1
IA,19017.0,2001,0.0,2
IA,19017.0,2004,87108.35,9
IA,19017.0,2006,0.0,1
IA,19017.0,2007,1363.36,1
IA,19017.0,2008,12451232.42,367
IA,19017.0,2010,4645.85,2
IA,19017.0,2011,0.0,1
IA,19017.0,2012,0.0,1
IA,19017.0,2013,14818.41,6
IA,19017.0,2014,0.0,1
IA,19017.0,2016,257682.09,25
IA,19017.0,2017,391930.13,16
IA,19017.0,2018,25239.1,2
IA,19017.0,2019,3230.04,1
IA,19017.0,2021,128589.26,2
IA,19017.0,2024,5000.0,1
IA,19019.0,1979,12490.81,20
IA,19019.0,1990,145468.79,23
IA,19019.0,1991,0.0,1
IA,19019.0,1993,112826.33,33
IA,19019.0,1998,622.0,1
IA,19019.0,1999,1913496.99,136
IA,19019.0,2004,331312.58,41
IA,19019.0,2006,0.0,1
IA,19019.0,2008,405135.82,51
IA,19019.0,2010,138275.41,30
IA,19019.0,2013,61676.299999999996,11
IA,19019.0,2016,179667.35,18
IA,19019.0,2017,57471.880000000005,3
IA,19019.0,2018,21895.09,5
IA,19019.0,2021,2708.56,1
IA,19021.0,1979,0.0,1
IA,19023.0,1979,831.34,1
IA,19023.0,1991,67517.35,16
IA,19023.0,1993,80726.91,15
IA,19023.0,1997,6188.34,1
IA,19023.0,1998,2519.5,3
IA,19023.0,1999,124521.17,36
IA,19023.0,2004,3231.8999999999996,3
IA,19023.0,2005,769.12,1
IA,19023.0,2007,23773.71,5
IA,19023.0,2008,4624774.27,148
IA,19023.0,2010,39053.76,7
IA,19023.0,2013,226499.44,7
IA,19023.0,2014,5228.5,2
IA,19023.0,2016,2174847.56,67
IA,19023.0,2018,39694.49,1
IA,19023.0,2024,8782.37,1
IA,19027.0,1993,254939.79,2
IA,19027.0,1996,49915.189999999995,4
IA,19027.0,1997,10473.73,2
IA,19027.0,2007,10131.710000000001,2
IA,19027.0,2008,31379.840000000004,2
IA,19027.0,2013,3405.45,1
IA,19029.0,1979,1405.07,4
IA,19029.0,1980,0.0,1
IA,19029.0,1982,0.0,1
IA,19029.0,1984,0.0,1
IA,19029.0,1991,32297.23,6
IA,19029.0,1993,0.0,1
IA,19029.0,1998,134523.5,21
IA,19029.0,1999,3722.1,1
IA,19029.0,2000,0.0,1
IA,19029.0,2003,0.0,1
IA,19029.0,2007,156988.46,15
IA,19029.0,2008,3614.64,1
IA,19029.0,2010,1592.39,1
IA,19029.0,2015,1178.41,1
IA,19029.0,2016,2270.98,1
IA,19031.0,1982,2143.78,1
IA,19031.0,1986,6712.58,5
IA,19031.0,1987,0.0,1
IA,19031.0,1990,0.0,1
IA,19031.0,1992,527.46,1
IA,19031.0,1993,26685.21,4
IA,19031.0,1996,1664.4,1
IA,19031.0,2008,487712.28,4
IA,19031.0,2012,2645.52,1
IA,19031.0,2014,268834.82,10
IA,19031.0,2015,0.0,1
IA,19031.0,2016,15458.51,2
IA,19031.0,2018,161404.62,6
IA,19033.0,1978,102400.3,4
IA,19033.0,1979,23465.940000000002,15
IA,19033.0,1980,27303.15,10
IA,19033.0,1981,2693.38,3
IA,19033.0,1982,81.59,2
IA,19033.0,1983,1552.41,1
IA,19033.0,1984,65115.78999999999,13
IA,19033.0,1990,1018.07,8
IA,19033.0,1991,5743.5599999999995,1
IA,19033.0,1993,0.0,2
IA,19033.0,1997,0.0,1
IA,19033.0,1999,61988.65,24
IA,19033.0,2001,0.0,1
IA,19033.0,2004,213906.56999999998,26
IA,19033.0,2007,23990.77,1
IA,19033.0,2008,2870542.29,89
IA,19033.0,2013,1707.42,1
IA,19033.0,2014,2268.34,1
IA,19033.0,2016,18145.66,2
IA,19033.0,2018,55482.72,11
IA,19035.0,1979,482.5,2
IA,19035.0,1983,7843.1900000000005,5
IA,19035.0,1993,66871.61,15
IA,19035.0,2003,10403.529999999999,6
IA,19035.0,2010,259997.66999999998,39
IA,19035.0,2013,485960.54,39
IA,19035.0,2014,10026.42,3
IA,19035.0,2015,8800.4,3
IA,19035.0,2016,0.0,1
IA,19035.0,2018,18270.82,4
IA,19035.0,2019,72982.33,8
IA,19035.0,2024,736940.66,15
IA,19037.0,1981,0.0,1
IA,19037.0,1993,0.0,2
IA,19037.0,1998,3083.25,3
IA,19037.0,1999,4833.92,5
IA,19037.0,2004,550.41,1
IA,19037.0,2008,241098.45,7
IA,19037.0,2013,2985.92,1
IA,19037.0,2016,57903.380000000005,8
IA,19037.0,2017,3533.04,2
IA,19037.0,2018,25742.79,2
IA,19037.0,2019,87398.38,1
IA,19037.0,2021,70990.64,7
IA,19041.0,1979,3371.25,1
IA,19041.0,1993,8905.4,3
IA,19041.0,2001,0.0,1
IA,19041.0,2004,2626.96,2
IA,19041.0,2007,7265.96,1
IA,19041.0,2010,486.99,2
IA,19041.0,2011,0.0,1
IA,19041.0,2014,5000.55,3
IA,19041.0,2018,10028.73,5
IA,19041.0,2024,5286169.75,59
IA,19043.0,1979,1494.99,1
IA,19043.0,1981,616.51,1
IA,19043.0,1982,724.95,1
IA,19043.0,1983,1643.96,3
IA,19043.0,1986,3743.88,6
IA,19043.0,1991,205359.26,21
IA,19043.0,1993,110072.07,14
IA,19043.0,1997,36526.95,8
IA,19043.0,1998,0.0,1
IA,19043.0,1999,240375.52,17
IA,19043.0,2001,254788.96,20
IA,19043.0,2004,357216.53,24
IA,19043.0,2007,7494.75,2
IA,19043.0,2008,1370707.26,37
IA,19043.0,2009,658.21,1
IA,19043.0,2010,35753.6,1
IA,19043.0,2011,188853.67,15
IA,19043.0,2013,17199.190000000002,5
IA,19043.0,2014,3250.68,1
IA,19043.0,2016,57681.48,12
IA,19043.0,2017,148337.74,3
IA,19043.0,2018,909.45,2
IA,19043.0,2019,207840.75999999998,6
IA,19043.0,2021,28314.25,2
IA,19043.0,2023,67576.89,6
IA,19043.0,2024,18624.1,2
IA,19045.0,1978,0.0,1
IA,19045.0,1979,6961.56,21
IA,19045.0,1980,0.0,1
IA,19045.0,1981,967.93,2
IA,19045.0,1982,2371.09,6
IA,19045.0,1983,956.05,1
IA,19045.0,1986,0.0,2
IA,19045.0,1990,3673.63,3
IA,19045.0,1993,62045.31,11
IA,19045.0,1997,57354.68,9
IA,19045.0,1999,7579.41,3
IA,19045.0,2001,225947.09,21
IA,19045.0,2002,55543.13,10
IA,19045.0,2004,3286.7200000000003,1
IA,19045.0,2007,41774.69,5
IA,19045.0,2008,258712.11,17
IA,19045.0,2009,8027.07,1
IA,19045.0,2010,8794.49,2
IA,19045.0,2011,99271.58,12
IA,19045.0,2013,21076.64,3
IA,19045.0,2014,75235.29,9
IA,19045.0,2015,38225.89,8
IA,19045.0,2016,3418.49,1
IA,19045.0,2017,154738.3,10
IA,19045.0,2018,239.69,1
IA,19045.0,2019,108509.37,11
IA,19045.0,2021,2015.87,1
IA,19045.0,2022,711.76,1
IA,19045.0,2023,30043.010000000002,5
IA,19045.0,2024,4801.57,1
IA,19047.0,1978,486.85,1
IA,19047.0,1982,0.0,1
IA,19047.0,1990,8570.0,1
IA,19047.0,1991,13468.73,5
IA,19047.0,1993,257051.41,13
IA,19047.0,1996,1282252.9100000001,48
IA,19047.0,1997,5003.33,3
IA,19047.0,1999,12510.0,3
IA,19047.0,2006,4344.27,2
IA,19047.0,2007,4343.88,1
IA,19047.0,2008,114557.73000000001,9
IA,19047.0,2014,811.98,1
IA,19049.0,1986,0.0,1
IA,19049.0,1990,0.0,1
IA,19049.0,1991,1499.02,1
IA,19049.0,1993,47311.96,8
IA,19049.0,1998,28219.23,1
IA,19049.0,2004,1883.6,1
IA,19049.0,2007,23766.54,1
IA,19049.0,2008,96517.78,9
IA,19049.0,2010,24076.61,5
IA,19049.0,2014,470.28,2
IA,19049.0,2015,79686.22,5
IA,19049.0,2018,55405.78,3
IA,19049.0,2019,2933.33,1
IA,19053.0,1980,230.25,1
IA,19053.0,1981,145.0,1
IA,19053.0,1982,170.0,1
IA,19053.0,1992,8238.48,1
IA,19053.0,1993,6319.51,1
IA,19053.0,2008,553.21,1
IA,19053.0,2010,8666.88,1
IA,19055.0,1979,0.0,1
IA,19055.0,1983,0.0,1
IA,19055.0,1999,238507.74000000002,10
IA,19055.0,2002,4336.099999999999,3
IA,19055.0,2004,631154.57,6
IA,19055.0,2007,108865.91,10
IA,19055.0,2008,769713.42,25
IA,19055.0,2010,1462855.03,20
IA,19055.0,2013,398469.92000000004,10
IA,19055.0,2016,124963.42,4
IA,19055.0,2018,291693.48,14
IA,19057.0,1979,55311.85999999999,9
IA,19057.0,1980,137.16,1
IA,19057.0,1981,423.7,2
IA,19057.0,1982,6993.2,5
IA,19057.0,1985,756.24,1
IA,19057.0,1986,29175.4,9
IA,19057.0,1993,77218.47,3
IA,19057.0,1996,12640.35,1
IA,19057.0,1997,15207.460000000001,3
IA,19057.0,2001,182198.31,17
IA,19057.0,2002,5034.8099999999995,4
IA,19057.0,2004,0.0,1
IA,19057.0,2007,32000.0,1
IA,19057.0,2008,4588325.37,90
IA,19057.0,2009,0.0,3
IA,19057.0,2010,516189.85,28
IA,19057.0,2011,129445.51000000001,13
IA,19057.0,2012,0.0,2
IA,19057.0,2013,342922.19,14
IA,19057.0,2014,630286.38,28
IA,19057.0,2015,428340.89,9
IA,19057.0,2016,90690.95999999999,9
IA,19057.0,2017,89715.85,14
IA,19057.0,2018,204725.16,21
IA,19057.0,2019,1545738.67,35
IA,19057.0,2020,48711.05,5
IA,19057.0,2023,77791.73,8
IA,19057.0,2024,181961.59,12
IA,19059.0,2015,0.0,1
IA,19059.0,2018,18425.6,3
IA,19059.0,2019,36874.84,1
IA,19059.0,2024,246564.52,10
IA,19061.0,1978,109.3,2
IA,19061.0,1979,24575.760000000002,7
IA,19061.0,1980,3410.32,2
IA,19061.0,1981,6565.719999999999,7
IA,19061.0,1983,628.3,1
IA,19061.0,1986,0.0,1
IA,19061.0,1990,0.0,1
IA,19061.0,1991,6017.01,3
IA,19061.0,1993,20990.07,6
IA,19061.0,1995,0.0,1
IA,19061.0,1998,0.0,1
IA,19061.0,1999,255620.05,55
IA,19061.0,2000,0.0,1
IA,19061.0,2001,11394.970000000001,4
IA,19061.0,2002,360170.96,46
IA,19061.0,2004,8052.38,1
IA,19061.0,2008,186868.01,34
IA,19061.0,2010,287865.02,30
IA,19061.0,2011,766337.11,22
IA,19061.0,2013,1157.44,2
IA,19061.0,2014,750.86,1
IA,19061.0,2018,42024.14,11
IA,19061.0,2019,34927.740000000005,3
IA,19061.0,2023,26241.18,5
IA,19061.0,2024,80719.78,3
IA,19063.0,1979,142.55,3
IA,19063.0,1983,1533.35,3
IA,19063.0,1984,480.19,3
IA,19063.0,2005,12639.52,2
IA,19063.0,2010,4345.36,1
IA,19063.0,2011,637.25,1
IA,19063.0,2018,8425.59,2
IA,19063.0,2019,15608.14,2
IA,19063.0,2024,37277.41,2
IA,19065.0,1979,9172.11,2
IA,19065.0,1984,39958.11,7
IA,19065.0,1991,157548.25,15
IA,19065.0,1993,10772.54,5
IA,19065.0,1999,66662.38,8
IA,19065.0,2000,3869.1400000000003,3
IA,19065.0,2006,3664.53,1
IA,19065.0,2008,55259.32,9
IA,19065.0,2010,82849.34,18
IA,19065.0,2013,1747.94,1
IA,19065.0,2014,35113.04,2
IA,19065.0,2015,0.0,1
IA,19065.0,2016,129454.68000000001,8
IA,19065.0,2017,167544.13999999998,3
IA,19065.0,2020,46863.93,5
IA,19065.0,2021,65274.32,6
IA,19067.0,1979,1272.63,2
IA,19067.0,1993,76830.15,11
IA,19067.0,1999,312157.92,81
IA,19067.0,2004,36257.13,6
IA,19067.0,2008,3431624.25,115
IA,19067.0,2013,20621.84,2
IA,19067.0,2016,196951.66999999998,31
IA,19067.0,2017,32853.45,3
IA,19067.0,2018,285092.32,6
IA,19067.0,2021,23995.87,1
IA,19067.0,2024,39118.740000000005,6
IA,19069.0,2010,38102.229999999996,1
IA,19069.0,2016,2903.35,1
IA,19071.0,1984,6298.47,1
IA,19071.0,1993,331803.0,29
IA,19071.0,1997,5085.65,2
IA,19071.0,1998,95278.88,2
IA,19071.0,1999,0.0,1
IA,19071.0,2004,744.11,1
IA,19071.0,2007,21956.06,3
IA,19071.0,2008,68887.94,8
IA,19071.0,2009,0.0,1
IA,19071.0,2011,2160240.7,66
IA,19071.0,2018,3341.06,2
IA,19071.0,2019,7957274.32,117
IA,19073.0,1993,500.0,1
IA,19073.0,1996,0.0,2
IA,19073.0,2010,5504.64,1
IA,19075.0,1979,498.93,2
IA,19075.0,1999,1427.42,1
IA,19075.0,2008,3332.7799999999997,2
IA,19075.0,2013,12376.25,5
IA,19075.0,2014,13759.64,3
IA,19077.0,1998,22028.11,2
IA,19077.0,2002,0.0,1
IA,19077.0,2004,589.27,1
IA,19077.0,2008,1188.5,2
IA,19077.0,2010,7255.35,1
IA,19077.0,2015,9874.51,1
IA,19077.0,2019,115997.08,2
IA,19079.0,1981,1024.6,1
IA,19079.0,1991,1029.79,2
IA,19079.0,1993,0.0,1
IA,19079.0,2008,78900.71,10
IA,19079.0,2010,108499.86,13
IA,19079.0,2013,0.0,1
IA,19081.0,1979,6597.66,2
IA,19081.0,1981,1380.94,1
IA,19083.0,1990,130.11,1
IA,19083.0,1993,125.0,2
IA,19083.0,2008,39066.01,3
IA,19083.0,2010,61770.25,1
IA,19083.0,2013,17415.71,4
IA,19083.0,2014,0.0,1
IA,19083.0,2015,0.0,1
IA,19083.0,2019,70125.79000000001,1
IA,19083.0,2024,13886.07,2
IA,19085.0,1978,1201.98,1
IA,19085.0,1979,0.0,2
IA,19085.0,1993,418123.73,45
IA,19085.0,1996,65495.8,17
IA,19085.0,1998,3322.47,3
IA,19085.0,1999,16679.96,9
IA,19085.0,2002,0.0,1
IA,19085.0,2003,1037.79,1
IA,19085.0,2005,0.0,1
IA,19085.0,2007,1763174.43,72
IA,19085.0,2008,92028.33,3
IA,19085.0,2009,0.0,1
IA,19085.0,2010,0.0,1
IA,19085.0,2011,171244.36,9
IA,19085.0,2014,4000.0,3
IA,19085.0,2018,8526.22,1
IA,19085.0,2019,847081.57,21
IA,19085.0,2024,27154.52,1
IA,19087.0,2013,0.0,1
IA,19089.0,1993,0.0,1
IA,19089.0,2014,0.0,1
IA,19089.0,2016,19640.66,3
IA,19089.0,2018,0.0,1
IA,19089.0,2021,12207.89,2
IA,19091.0,1978,2508.9,4
IA,19091.0,1979,230.14,1
IA,19091.0,1980,557.46,1
IA,19091.0,1982,475.0,1
IA,19091.0,1983,743.49,1
IA,19091.0,1991,0.0,1
IA,19091.0,2001,591.53,2
IA,19091.0,2005,0.0,1
IA,19091.0,2007,169662.05000000002,17
IA,19091.0,2008,10872.3,4
IA,19091.0,2010,44808.02,4
IA,19091.0,2013,558.82,1
IA,19091.0,2024,0.0,1
IA,19093.0,2007,15911.54,2
IA,19093.0,2010,13096.810000000001,4
IA,19093.0,2019,6658.17,2
IA,19095.0,1978,2873.6,3
IA,19095.0,1979,843.65,1
IA,19095.0,1993,5432.83,3
IA,19095.0,2007,18948.65,2
IA,19095.0,2009,17040.62,4
IA,19095.0,2010,0.0,1
IA,19095.0,2013,29978.12,7
IA,19095.0,2014,164738.94,12
IA,19095.0,2016,9223.47,1
IA,19095.0,2018,6278.32,1
IA,19095.0,2019,11655.53,1
IA,19097.0,1978,0.0,1
IA,19097.0,1979,1204.0,2
IA,19097.0,1983,1214.15,1
IA,19097.0,1986,8274.89,3
IA,19097.0,1990,2232.13,1
IA,19097.0,1993,27357.420000000002,4
IA,19097.0,1997,7230.379999999999,2
IA,19097.0,2001,84882.86,6
IA,19097.0,2002,2144.51,1
IA,19097.0,2008,0.0,1
IA,19097.0,2011,73916.22,5
IA,19097.0,2013,32921.11,1
IA,19097.0,2014,67227.32999999999,3
IA,19097.0,2016,17718.2,6
IA,19097.0,2018,33813.83,1
IA,19097.0,2019,23671.769999999997,3
IA,19097.0,2023,0.0,1
IA,19099.0,1984,7.6,1
IA,19099.0,2007,0.0,1
IA,19099.0,2008,47966.13,4
IA,19099.0,2010,621534.95,19
IA,19099.0,2014,1696.04,1
IA,19099.0,2018,9965.14,3
IA,19099.0,2024,589719.4400000001,6
IA,19103.0,1978,33128.770000000004,4
IA,19103.0,1980,1975.0,2
IA,19103.0,1981,391.44,2
IA,19103.0,1982,4359.26,2
IA,19103.0,1983,0.0,1
IA,19103.0,1986,0.0,1
IA,19103.0,1990,82789.56,6
IA,19103.0,1991,39446.38,9
IA,19103.0,1993,3632882.96,112
IA,19103.0,1994,0.0,2
IA,19103.0,1996,13195.23,9
IA,19103.0,1998,11493.52,2
IA,19103.0,2002,20121.65,3
IA,19103.0,2006,0.0,1
IA,19103.0,2007,57708.15,4
IA,19103.0,2008,27418677.89,181
IA,19103.0,2009,13821.67,7
IA,19103.0,2010,63581.42,6
IA,19103.0,2012,5172.88,5
IA,19103.0,2013,247760.24000000002,54
IA,19103.0,2014,56163.34,24
IA,19103.0,2015,4591.96,1
IA,19103.0,2016,109871.13,4
IA,19103.0,2018,118632.87,3
IA,19105.0,1979,4041.15,1
IA,19105.0,1993,2111.31,4
IA,19105.0,1996,0.0,1
IA,19105.0,1997,0.0,1
IA,19105.0,1999,43650.94,10
IA,19105.0,2001,0.0,1
IA,19105.0,2002,123662.70999999999,11
IA,19105.0,2004,18515.3,2
IA,19105.0,2008,676210.89,35
IA,19105.0,2009,1132312.53,8
IA,19105.0,2010,1292834.8499999999,14
IA,19105.0,2013,23664.31,5
IA,19105.0,2014,804046.39,27
IA,19105.0,2016,1430.0,1
IA,19107.0,1990,12153.26,1
IA,19107.0,1996,4564.49,1
IA,19107.0,2001,14994.470000000001,1
IA,19109.0,1979,1103.5,1
IA,19109.0,2019,21558.0,1
IA,19111.0,1979,6019.66,6
