propertyState,countyCode,Year,totalPremium,totalPolicies
SC,45039.0,2018,233289,323
SC,45039.0,2019,197297,251
SC,45039.0,2020,203151,245
SC,45039.0,2021,190487,233
SC,45039.0,2022,179609,211
SC,45039.0,2023,172936,197
SC,45039.0,2024,192843,194
SC,45041.0,2015,261496,535
SC,45041.0,2016,293998,622
SC,45041.0,2017,307349,667
SC,45041.0,2018,309831,689
SC,45041.0,2019,333843,678
SC,45041.0,2020,327656,664
SC,45041.0,2021,342988,633
SC,45041.0,2022,323406,573
SC,45041.0,2023,312275,525
SC,45041.0,2024,328515,508
SC,45043.0,2015,9178926,8632
SC,45043.0,2016,9434529,8502
SC,45043.0,2017,9139890,8300
SC,45043.0,2018,9110104,8466
SC,45043.0,2019,9404878,8559
SC,45043.0,2020,9259184,8733
SC,45043.0,2021,9337025,8661
SC,45043.0,2022,8649032,8642
SC,45043.0,2023,9642887,9561
SC,45043.0,2024,10309329,9082
SC,45045.0,2015,712494,1279
SC,45045.0,2016,781021,1334
SC,45045.0,2017,779505,1371
SC,45045.0,2018,793313,1398
SC,45045.0,2019,822216,1344
SC,45045.0,2020,800033,1301
SC,45045.0,2021,882327,1291
SC,45045.0,2022,845296,1236
SC,45045.0,2023,864353,1149
SC,45045.0,2024,970977,1116
SC,45047.0,2015,61516,125
SC,45047.0,2016,66579,138
SC,45047.0,2017,61927,125
SC,45047.0,2018,71179,143
SC,45047.0,2019,62976,123
SC,45047.0,2020,62396,99
SC,45047.0,2021,61173,94
SC,45047.0,2022,52185,83
SC,45047.0,2023,61258,85
SC,45047.0,2024,60331,78
SC,45049.0,2015,35814,80
SC,45049.0,2016,38164,90
SC,45049.0,2017,40678,93
SC,45049.0,2018,39354,86
SC,45049.0,2019,43938,86
SC,45049.0,2020,49397,89
SC,45049.0,2021,55334,85
SC,45049.0,2022,52510,86
SC,45049.0,2023,49692,80
SC,45049.0,2024,54613,80
SC,45051.0,2015,20515374,48321
SC,45051.0,2016,20113206,47419
SC,45051.0,2017,20028502,47826
SC,45051.0,2018,20890989,48988
SC,45051.0,2019,22694633,51189
SC,45051.0,2020,23165393,50502
SC,45051.0,2021,24669172,51305
SC,45051.0,2022,23761534,58745
SC,45051.0,2023,23724396,56476
SC,45051.0,2024,24303441,55988
SC,45053.0,2015,624479,1182
SC,45053.0,2016,692474,1337
SC,45053.0,2017,797454,1526
SC,45053.0,2018,900039,1737
SC,45053.0,2019,1067784,2104
SC,45053.0,2020,1048695,2149
SC,45053.0,2021,1196359,2233
SC,45053.0,2022,1261889,2262
SC,45053.0,2023,1346169,2213
SC,45053.0,2024,1428802,2147
SC,45055.0,2015,327037,410
SC,45055.0,2016,377537,447
SC,45055.0,2017,379188,448
SC,45055.0,2018,379016,477
SC,45055.0,2019,268327,376
SC,45055.0,2020,287125,361
SC,45055.0,2021,277782,346
SC,45055.0,2022,257165,351
SC,45055.0,2023,263481,338
SC,45055.0,2024,286939,333
SC,45057.0,2015,68367,160
SC,45057.0,2016,73889,171
SC,45057.0,2017,83481,203
SC,45057.0,2018,88769,198
SC,45057.0,2019,106794,219
SC,45057.0,2020,108787,219
SC,45057.0,2021,114194,203
SC,45057.0,2022,141768,227
SC,45057.0,2023,156226,184
SC,45057.0,2024,171911,188
SC,45059.0,2015,106644,118
SC,45059.0,2016,110422,122
SC,45059.0,2017,89577,118
SC,45059.0,2018,90476,136
SC,45059.0,2019,80603,110
SC,45059.0,2020,48179,72
SC,45059.0,2021,49534,67
SC,45059.0,2022,56895,61
SC,45059.0,2023,56029,55
SC,45059.0,2024,62883,53
SC,45061.0,2015,12894,23
SC,45061.0,2016,20639,35
SC,45061.0,2017,20060,26
SC,45061.0,2018,15489,24
SC,45061.0,2019,16350,24
SC,45061.0,2020,13812,25
SC,45061.0,2021,14574,24
SC,45061.0,2022,11079,22
SC,45061.0,2023,9318,20
SC,45061.0,2024,10620,20
SC,45063.0,2015,1042381,1470
SC,45063.0,2016,1088230,1507
SC,45063.0,2017,1147046,1548
SC,45063.0,2018,1272095,2021
SC,45063.0,2019,1156446,1746
SC,45063.0,2020,1180529,1686
SC,45063.0,2021,1222053,1638
SC,45063.0,2022,1058303,1593
SC,45063.0,2023,1034462,1497
SC,45063.0,2024,1118946,1479
SC,45065.0,2015,16973,39
SC,45065.0,2016,17247,37
SC,45065.0,2017,19289,42
SC,45065.0,2018,19635,42
SC,45065.0,2019,21787,45
SC,45065.0,2020,23345,47
SC,45065.0,2021,25824,48
SC,45065.0,2022,35844,53
SC,45065.0,2023,41068,49
SC,45065.0,2024,40538,46
SC,45067.0,2015,122109,169
SC,45067.0,2016,170418,254
SC,45067.0,2017,187061,309
SC,45067.0,2018,182843,309
SC,45067.0,2019,210961,347
SC,45067.0,2020,203329,338
SC,45067.0,2021,231374,336
SC,45067.0,2022,209898,332
SC,45067.0,2023,203443,300
SC,45067.0,2024,228871,310
SC,45069.0,2015,18002,29
SC,45069.0,2016,23245,34
SC,45069.0,2017,21476,30
SC,45069.0,2018,39220,59
SC,45069.0,2019,37403,56
SC,45069.0,2020,28958,40
SC,45069.0,2021,34221,40
SC,45069.0,2022,33110,36
SC,45069.0,2023,33487,35
SC,45069.0,2024,36097,35
SC,45071.0,2015,110050,160
SC,45071.0,2016,107839,167
SC,45071.0,2017,111765,163
SC,45071.0,2018,116094,154
SC,45071.0,2019,112032,152
SC,45071.0,2020,116669,144
SC,45071.0,2021,113479,138
SC,45071.0,2022,112612,134
SC,45071.0,2023,107945,125
SC,45071.0,2024,109375,121
SC,45073.0,2015,31385,77
SC,45073.0,2016,35713,80
SC,45073.0,2017,36049,90
SC,45073.0,2018,34708,93
SC,45073.0,2019,38370,93
SC,45073.0,2020,41397,95
SC,45073.0,2021,49257,91
SC,45073.0,2022,50885,78
SC,45073.0,2023,52951,78
SC,45073.0,2024,54634,72
SC,45075.0,2015,158134,224
SC,45075.0,2016,161632,239
SC,45075.0,2017,122612,213
SC,45075.0,2018,138910,222
SC,45075.0,2019,154105,220
SC,45075.0,2020,157849,212
SC,45075.0,2021,148868,206
SC,45075.0,2022,146484,213
SC,45075.0,2023,141485,207
SC,45075.0,2024,163335,210
SC,45077.0,2015,91269,141
SC,45077.0,2016,78906,136
SC,45077.0,2017,70414,130
SC,45077.0,2018,77178,144
SC,45077.0,2019,78754,147
SC,45077.0,2020,96721,161
SC,45077.0,2021,88996,145
SC,45077.0,2022,91926,130
SC,45077.0,2023,100724,129
SC,45077.0,2024,125963,139
SC,45079.0,2015,1851051,2684
SC,45079.0,2016,2124882,2991
SC,45079.0,2017,2186145,3110
SC,45079.0,2018,1875460,2996
SC,45079.0,2019,1858276,2887
SC,45079.0,2020,1803084,2751
SC,45079.0,2021,1934191,2669
SC,45079.0,2022,1606861,2519
SC,45079.0,2023,1535143,2335
SC,45079.0,2024,1654570,2314
SC,45081.0,2015,30313,40
SC,45081.0,2016,30622,39
SC,45081.0,2017,33029,41
SC,45081.0,2018,31403,36
SC,45081.0,2019,34853,36
SC,45081.0,2020,34035,34
SC,45081.0,2021,31780,36
SC,45081.0,2022,32051,47
SC,45081.0,2023,28074,37
SC,45081.0,2024,29995,39
SC,45083.0,2015,129818,284
SC,45083.0,2016,135633,296
SC,45083.0,2017,149774,313
SC,45083.0,2018,162592,341
SC,45083.0,2019,173675,306
SC,45083.0,2020,178412,324
SC,45083.0,2021,180858,296
SC,45083.0,2022,185015,264
SC,45083.0,2023,201987,252
SC,45083.0,2024,214879,252
SC,45085.0,2015,316297,587
SC,45085.0,2016,385236,722
SC,45085.0,2017,366135,716
SC,45085.0,2018,370428,739
SC,45085.0,2019,384928,710
SC,45085.0,2020,406908,727
SC,45085.0,2021,422833,691
SC,45085.0,2022,336425,674
SC,45085.0,2023,312783,619
SC,45085.0,2024,324934,607
SC,45087.0,2015,861,3
SC,45087.0,2016,513,2
SC,45087.0,2017,513,2
SC,45087.0,2018,513,2
SC,45087.0,2019,556,2
SC,45087.0,2020,920,3
SC,45087.0,2021,653,2
SC,45087.0,2022,770,2
SC,45087.0,2023,910,2
SC,45087.0,2024,1565,3
SC,45089.0,2015,77057,116
SC,45089.0,2016,94561,167
SC,45089.0,2017,83966,140
SC,45089.0,2018,99931,140
SC,45089.0,2019,114396,150
SC,45089.0,2020,120268,155
SC,45089.0,2021,123479,151
SC,45089.0,2022,103014,140
SC,45089.0,2023,95852,117
SC,45089.0,2024,97568,113
SC,45091.0,2015,203257,450
SC,45091.0,2016,207381,489
SC,45091.0,2017,236139,562
SC,45091.0,2018,242568,573
SC,45091.0,2019,245508,556
SC,45091.0,2020,259742,558
SC,45091.0,2021,257924,502
SC,45091.0,2022,247013,454
SC,45091.0,2023,246915,428
SC,45091.0,2024,298322,468
SD,46003.0,2015,3414,6
SD,46003.0,2016,4423,8
SD,46003.0,2017,2702,4
SD,46003.0,2018,2540,4
SD,46003.0,2019,3759,5
SD,46003.0,2020,6259,10
SD,46003.0,2021,4772,5
SD,46003.0,2022,1484,3
SD,46003.0,2023,1692,3
SD,46003.0,2024,1185,2
SD,46005.0,2015,6320,15
SD,46005.0,2016,7372,15
SD,46005.0,2017,8160,16
SD,46005.0,2018,7115,13
SD,46005.0,2019,11321,19
SD,46005.0,2020,14433,20
SD,46005.0,2021,11515,14
SD,46005.0,2022,6906,13
SD,46005.0,2023,7392,11
SD,46005.0,2024,10065,14
SD,46009.0,2015,1138,3
SD,46009.0,2016,1044,3
SD,46009.0,2017,1044,3
SD,46009.0,2018,1044,3
SD,46009.0,2019,3059,9
SD,46009.0,2020,3060,8
SD,46009.0,2021,2204,5
SD,46009.0,2022,2113,4
SD,46009.0,2023,1952,3
SD,46009.0,2024,1492,2
SD,46011.0,2015,143207,165
SD,46011.0,2016,121500,139
SD,46011.0,2017,129070,134
SD,46011.0,2018,127481,115
SD,46011.0,2019,142016,146
SD,46011.0,2020,114787,127
SD,46011.0,2021,111092,107
SD,46011.0,2022,69074,92
SD,46011.0,2023,64809,97
SD,46011.0,2024,57047,78
SD,46013.0,2015,255350,311
SD,46013.0,2016,235582,285
SD,46013.0,2017,200810,235
SD,46013.0,2018,180842,202
SD,46013.0,2019,230968,230
SD,46013.0,2020,241139,216
SD,46013.0,2021,226674,191
SD,46013.0,2022,132728,176
SD,46013.0,2023,133653,179
SD,46013.0,2024,141454,162
SD,46015.0,2017,1290,1
SD,46015.0,2019,2263,4
SD,46015.0,2020,765,2
SD,46015.0,2021,1166,1
SD,46015.0,2022,1376,1
SD,46019.0,2015,30841,46
SD,46019.0,2016,35539,53
SD,46019.0,2017,28740,45
SD,46019.0,2018,31181,43
SD,46019.0,2019,35844,43
SD,46019.0,2020,45934,45
SD,46019.0,2021,41055,40
SD,46019.0,2022,29802,34
SD,46019.0,2023,34445,34
SD,46019.0,2024,37271,33
SD,46021.0,2017,726,2
SD,46021.0,2018,390,1
SD,46021.0,2019,657,2
SD,46021.0,2020,1183,3
SD,46021.0,2021,863,2
SD,46021.0,2022,435,1
SD,46021.0,2023,513,1
SD,46021.0,2024,607,1
SD,46023.0,2015,2737,5
SD,46023.0,2016,2988,5
SD,46023.0,2017,3336,5
SD,46023.0,2018,3942,7
SD,46023.0,2019,5435,13
SD,46023.0,2020,6731,14
SD,46023.0,2021,5139,9
SD,46023.0,2022,6183,9
SD,46023.0,2023,5971,7
SD,46023.0,2024,4946,4
SD,46025.0,2015,6773,13
SD,46025.0,2016,6533,12
SD,46025.0,2017,6773,12
SD,46025.0,2018,7302,12
SD,46025.0,2019,7932,13
SD,46025.0,2020,10116,17
SD,46025.0,2021,9638,14
SD,46025.0,2022,7228,13
SD,46025.0,2023,5754,12
SD,46025.0,2024,6853,13
SD,46027.0,2015,4818,13
SD,46027.0,2016,4813,13
SD,46027.0,2017,3053,9
SD,46027.0,2018,3216,9
SD,46027.0,2019,6733,18
SD,46027.0,2020,6338,16
SD,46027.0,2021,7907,13
SD,46027.0,2022,7440,13
SD,46027.0,2023,8009,12
SD,46027.0,2024,11342,12
SD,46029.0,2015,422117,579
SD,46029.0,2016,392325,531
SD,46029.0,2017,364405,470
SD,46029.0,2018,374926,453
SD,46029.0,2019,449998,527
SD,46029.0,2020,406221,459
SD,46029.0,2021,351614,375
SD,46029.0,2022,301234,351
SD,46029.0,2023,298154,333
SD,46029.0,2024,283673,310
SD,46031.0,2017,363,1
SD,46031.0,2018,390,1
SD,46031.0,2019,419,1
SD,46031.0,2020,442,1
SD,46031.0,2021,494,1
SD,46031.0,2022,567,1
SD,46031.0,2023,670,1
SD,46031.0,2024,790,1
SD,46033.0,2015,59027,92
SD,46033.0,2016,55562,88
SD,46033.0,2017,56467,89
SD,46033.0,2018,55462,82
SD,46033.0,2019,56933,80
SD,46033.0,2020,57769,71
SD,46033.0,2021,60256,65
SD,46033.0,2022,49963,63
SD,46033.0,2023,47797,54
SD,46033.0,2024,52985,56
SD,46035.0,2015,21123,34
SD,46035.0,2016,22153,31
SD,46035.0,2017,16579,26
SD,46035.0,2018,18278,28
SD,46035.0,2019,15980,27
SD,46035.0,2020,43767,80
SD,46035.0,2021,32678,51
SD,46035.0,2022,32107,47
SD,46035.0,2023,24948,43
SD,46035.0,2024,40703,47
SD,46037.0,2015,36471,33
SD,46037.0,2016,34460,28
SD,46037.0,2017,41348,29
SD,46037.0,2018,43270,24
SD,46037.0,2019,48557,32
SD,46037.0,2020,44904,25
SD,46037.0,2021,28554,18
SD,46037.0,2022,13822,18
SD,46037.0,2023,20522,20
SD,46037.0,2024,27149,35
SD,46039.0,2015,1750,2
SD,46039.0,2016,760,2
SD,46039.0,2017,386,1
SD,46039.0,2018,390,1
SD,46039.0,2019,421,1
SD,46039.0,2020,837,2
SD,46039.0,2021,494,1
SD,46043.0,2015,263,1
SD,46043.0,2017,469,1
SD,46043.0,2018,497,1
SD,46043.0,2019,1427,2
SD,46043.0,2020,1104,2
SD,46043.0,2021,2267,1
SD,46043.0,2022,765,2
SD,46043.0,2023,1813,4
SD,46043.0,2024,1839,4
SD,46045.0,2015,1590,4
SD,46045.0,2016,1071,3
SD,46045.0,2017,780,2
SD,46045.0,2018,1170,3
SD,46045.0,2019,1878,5
SD,46045.0,2020,2074,5
SD,46045.0,2021,1482,3
SD,46045.0,2022,1719,3
SD,46045.0,2023,1035,2
SD,46045.0,2024,1155,2
SD,46047.0,2015,25314,26
SD,46047.0,2016,20083,17
SD,46047.0,2017,29271,20
SD,46047.0,2018,25948,17
SD,46047.0,2019,22316,14
SD,46047.0,2020,18577,10
SD,46047.0,2021,19634,10
SD,46047.0,2022,25730,13
SD,46047.0,2023,16064,9
SD,46047.0,2024,16012,7
SD,46049.0,2015,390,1
SD,46049.0,2016,390,1
SD,46049.0,2017,390,1
SD,46049.0,2018,390,1
SD,46049.0,2019,421,1
SD,46049.0,2020,442,1
SD,46049.0,2021,494,1
SD,46049.0,2022,581,1
SD,46049.0,2023,685,1
SD,46049.0,2024,809,1
SD,46051.0,2015,21769,22
SD,46051.0,2016,27966,20
SD,46051.0,2017,29554,20
SD,46051.0,2018,22841,21
SD,46051.0,2019,26784,26
SD,46051.0,2020,15780,19
SD,46051.0,2021,10617,13
SD,46051.0,2022,7968,10
SD,46051.0,2023,18281,19
SD,46051.0,2024,14201,18
SD,46053.0,2015,608,2
SD,46053.0,2016,348,1
SD,46053.0,2017,348,1
SD,46053.0,2018,348,1
SD,46053.0,2019,1493,5
SD,46053.0,2020,708,2
SD,46053.0,2021,792,2
SD,46053.0,2022,937,2
SD,46053.0,2023,1121,2
SD,46053.0,2024,1344,2
SD,46055.0,2015,14249,18
SD,46055.0,2016,11828,14
SD,46055.0,2017,11858,14
SD,46055.0,2018,16388,18
SD,46055.0,2019,17525,18
SD,46055.0,2020,16897,18
SD,46055.0,2021,14732,14
SD,46055.0,2022,12927,11
SD,46055.0,2023,24831,13
SD,46055.0,2024,22181,11
SD,46057.0,2015,34738,55
SD,46057.0,2016,38478,59
SD,46057.0,2017,34840,54
SD,46057.0,2018,44390,62
SD,46057.0,2019,105032,195
SD,46057.0,2020,77006,135
SD,46057.0,2021,47148,67
SD,46057.0,2022,34723,54
SD,46057.0,2023,40379,56
SD,46057.0,2024,71860,85
SD,46059.0,2015,4724,6
SD,46059.0,2016,4756,6
SD,46059.0,2017,4929,6
SD,46059.0,2018,4534,4
SD,46059.0,2019,4842,4
SD,46059.0,2020,5681,6
SD,46059.0,2021,3234,4
SD,46059.0,2022,580,1
SD,46059.0,2023,685,1
SD,46059.0,2024,808,1
SD,46061.0,2015,6349,8
SD,46061.0,2016,5220,6
SD,46061.0,2017,5451,6
SD,46061.0,2018,5804,6
SD,46061.0,2019,7247,7
SD,46061.0,2020,11128,15
SD,46061.0,2021,6817,8
SD,46061.0,2022,8554,9
SD,46061.0,2023,9313,9
SD,46061.0,2024,8952,8
SD,46065.0,2015,57925,73
SD,46065.0,2016,61099,73
SD,46065.0,2017,58695,69
SD,46065.0,2018,54909,61
SD,46065.0,2019,82554,87
SD,46065.0,2020,71938,70
SD,46065.0,2021,76636,65
SD,46065.0,2022,64398,58
SD,46065.0,2023,62503,53
SD,46065.0,2024,68732,51
SD,46067.0,2015,9631,14
SD,46067.0,2016,7600,12
SD,46067.0,2017,9381,14
SD,46067.0,2018,10754,16
SD,46067.0,2019,9978,11
SD,46067.0,2020,8270,13
SD,46067.0,2021,9166,12
SD,46067.0,2022,11836,13
SD,46067.0,2023,11836,14
SD,46067.0,2024,17517,18
SD,46073.0,2015,438,1
SD,46073.0,2016,390,1
SD,46073.0,2017,390,1
SD,46073.0,2018,390,1
SD,46073.0,2019,419,1
SD,46073.0,2020,442,1
SD,46073.0,2021,494,1
SD,46073.0,2022,567,1
SD,46073.0,2023,667,1
SD,46073.0,2024,787,1
SD,46077.0,2015,1171,2
SD,46077.0,2016,1553,3
SD,46077.0,2017,1595,3
SD,46077.0,2018,983,2
SD,46077.0,2019,16408,12
SD,46077.0,2020,10542,9
SD,46077.0,2021,1001,2
SD,46077.0,2022,1102,2
SD,46077.0,2023,528,1
SD,46077.0,2024,10280,17
SD,46079.0,2015,117421,175
SD,46079.0,2016,127277,173
SD,46079.0,2017,125996,159
SD,46079.0,2018,134753,158
SD,46079.0,2019,164055,206
SD,46079.0,2020,249305,282
SD,46079.0,2021,208807,220
SD,46079.0,2022,147402,211
SD,46079.0,2023,143204,195
SD,46079.0,2024,154788,193
SD,46081.0,2015,202968,214
SD,46081.0,2016,194840,193
SD,46081.0,2017,179589,166
SD,46081.0,2018,193368,151
SD,46081.0,2019,176388,144
SD,46081.0,2020,156718,120
SD,46081.0,2021,173328,123
SD,46081.0,2022,127524,118
SD,46081.0,2023,118780,108
SD,46081.0,2024,120911,110
SD,46083.0,2015,116851,157
SD,46083.0,2016,117810,158
SD,46083.0,2017,112123,147
SD,46083.0,2018,89473,110
SD,46083.0,2019,97529,116
SD,46083.0,2020,71654,105
SD,46083.0,2021,83535,95
SD,46083.0,2022,75532,91
SD,46083.0,2023,69762,92
SD,46083.0,2024,81144,92
SD,46085.0,2015,12692,7
SD,46085.0,2016,12692,7
SD,46085.0,2017,13832,7
SD,46085.0,2018,14079,7
SD,46085.0,2019,14116,7
SD,46085.0,2020,14526,8
SD,46085.0,2021,14721,8
SD,46085.0,2022,14452,7
SD,46085.0,2023,3429,7
SD,46085.0,2024,3608,7
SD,46087.0,2015,18239,21
SD,46087.0,2016,21642,22
SD,46087.0,2017,25834,23
SD,46087.0,2018,25800,24
SD,46087.0,2019,27799,28
SD,46087.0,2020,41028,34
SD,46087.0,2021,26729,26
SD,46087.0,2022,22854,31
SD,46087.0,2023,27442,34
SD,46087.0,2024,25390,31
SD,46091.0,2015,1502,4
SD,46091.0,2016,1064,3
SD,46091.0,2017,674,2
SD,46091.0,2018,696,2
SD,46091.0,2019,1526,4
SD,46091.0,2020,2237,6
SD,46091.0,2021,811,2
SD,46091.0,2022,1290,3
SD,46091.0,2023,1291,3
SD,46091.0,2024,1610,3
SD,46093.0,2015,127440,134
SD,46093.0,2016,126122,125
SD,46093.0,2017,120554,114
SD,46093.0,2018,124368,108
SD,46093.0,2019,120514,102
SD,46093.0,2020,108815,87
SD,46093.0,2021,94495,82
SD,46093.0,2022,100377,84
SD,46093.0,2023,92765,83
SD,46093.0,2024,104477,85
SD,46097.0,2015,392,1
SD,46097.0,2016,348,1
SD,46097.0,2017,348,1
SD,46097.0,2018,348,1
SD,46097.0,2019,374,1
SD,46097.0,2020,547,2
SD,46097.0,2021,686,2
SD,46099.0,2015,1378734,1383
SD,46099.0,2016,1484813,1616
SD,46099.0,2017,896054,915
SD,46099.0,2018,508589,549
SD,46099.0,2019,508891,469
SD,46099.0,2020,530574,439
SD,46099.0,2021,530219,393
SD,46099.0,2022,471075,366
SD,46099.0,2023,433104,353
SD,46099.0,2024,466358,335
SD,46101.0,2015,22581,25
SD,46101.0,2016,24043,25
SD,46101.0,2017,25154,22
SD,46101.0,2018,28162,21
SD,46101.0,2019,39173,23
SD,46101.0,2020,47770,29
SD,46101.0,2021,44157,24
SD,46101.0,2022,23803,19
SD,46101.0,2023,18661,18
SD,46101.0,2024,18988,19
SD,46103.0,2015,530502,616
SD,46103.0,2016,489520,529
SD,46103.0,2017,413016,453
SD,46103.0,2018,395481,419
SD,46103.0,2019,400431,395
SD,46103.0,2020,443462,393
SD,46103.0,2021,463906,375
SD,46103.0,2022,374608,370
SD,46103.0,2023,361082,354
SD,46103.0,2024,417950,364
SD,46109.0,2015,36951,48
SD,46109.0,2016,42849,41
SD,46109.0,2017,48869,36
SD,46109.0,2018,59015,34
SD,46109.0,2019,32046,43
SD,46109.0,2020,29795,32
SD,46109.0,2021,32843,32
SD,46109.0,2022,31528,35
SD,46109.0,2023,31990,37
SD,46109.0,2024,42401,36
SD,46111.0,2015,1711,3
SD,46111.0,2016,1747,3
SD,46111.0,2017,2938,6
SD,46111.0,2018,1839,4
SD,46111.0,2019,2178,5
SD,46111.0,2020,4891,6
SD,46111.0,2021,3711,7
SD,46111.0,2022,2503,5
SD,46111.0,2023,2545,5
SD,46111.0,2024,2116,4
SD,46115.0,2015,26629,34
SD,46115.0,2016,28207,36
SD,46115.0,2017,31362,33
SD,46115.0,2018,33443,32
SD,46115.0,2019,46460,43
SD,46115.0,2020,50342,44
SD,46115.0,2021,34655,29
SD,46115.0,2022,26995,29
SD,46115.0,2023,32235,31
SD,46115.0,2024,26679,30
SD,46117.0,2015,123832,144
SD,46117.0,2016,111638,134
SD,46117.0,2017,121685,140
SD,46117.0,2018,111566,141
SD,46117.0,2019,137973,175
SD,46117.0,2020,139727,166
SD,46117.0,2021,125433,137
SD,46117.0,2022,136056,125
SD,46117.0,2023,143263,114
SD,46117.0,2024,155890,114
SD,46119.0,2016,390,1
SD,46119.0,2017,390,1
SD,46119.0,2018,390,1
SD,46119.0,2019,421,1
SD,46119.0,2020,442,1
SD,46119.0,2021,494,1
SD,46119.0,2022,584,1
SD,46119.0,2023,690,1
SD,46121.0,2015,5524,7
SD,46121.0,2016,3849,5
SD,46121.0,2017,3694,5
SD,46121.0,2018,3264,4
SD,46121.0,2019,3615,4
SD,46121.0,2020,2963,3
SD,46121.0,2021,3117,3
SD,46121.0,2022,2562,3
SD,46121.0,2023,504,2
SD,46121.0,2024,283,1
SD,46123.0,2015,2020,2
SD,46123.0,2018,704,1
SD,46123.0,2019,736,1
SD,46123.0,2020,770,1
SD,46123.0,2021,1116,2
SD,46123.0,2022,289,1
SD,46123.0,2023,306,1
SD,46123.0,2024,292,1
SD,46125.0,2015,9726,16
SD,46125.0,2016,8746,13
SD,46125.0,2017,7379,11
SD,46125.0,2018,8465,12
SD,46125.0,2019,8873,12
SD,46125.0,2020,8452,11
SD,46125.0,2021,12405,18
SD,46125.0,2022,14715,21
SD,46125.0,2023,13784,22
SD,46125.0,2024,36061,30
SD,46127.0,2015,280065,434
SD,46127.0,2016,268329,408
SD,46127.0,2017,254220,388
SD,46127.0,2018,234839,371
SD,46127.0,2019,284842,427
SD,46127.0,2020,291526,456
SD,46127.0,2021,200937,309
SD,46127.0,2022,186206,265
SD,46127.0,2023,191111,237
SD,46127.0,2024,268527,252
SD,46129.0,2015,917,1
SD,46129.0,2016,917,1
SD,46129.0,2017,917,1
SD,46129.0,2018,917,1
SD,46129.0,2019,3836,2
SD,46135.0,2015,58932,77
SD,46135.0,2016,57140,71
SD,46135.0,2017,63361,64
SD,46135.0,2018,58817,58
SD,46135.0,2019,71075,72
SD,46135.0,2020,126356,97
SD,46135.0,2021,109534,79
SD,46135.0,2022,83606,68
SD,46135.0,2023,71304,68
SD,46135.0,2024,70653,62
SD,46137.0,2015,514,2
SD,46137.0,2016,326,1
SD,46137.0,2017,326,1
SD,46137.0,2018,326,1
SD,46137.0,2019,586,2
SD,46137.0,2020,370,1
SD,46137.0,2021,413,1
SD,46137.0,2022,474,1
SD,46137.0,2023,918,3
SD,46137.0,2024,692,2
TN,5035.0,2015,384,1
TN,5035.0,2016,444,1
TN,5035.0,2017,492,1
TN,5035.0,2018,1113,1
TN,5035.0,2019,1483,1
TN,5035.0,2020,1972,1
TN,5035.0,2021,2690,1
TN,5035.0,2022,260,1
TN,5035.0,2023,338,1
TN,5035.0,2024,428,1
TN,5093.0,2015,7493,2
TN,13111.0,2015,6206,6
TN,13111.0,2016,8196,7
TN,13111.0,2017,10332,7
TN,13111.0,2018,7931,5
TN,13111.0,2019,6441,4
TN,13111.0,2020,6265,4
TN,47001.0,2015,122672,161
TN,47001.0,2016,123643,169
TN,47001.0,2017,120960,157
TN,47001.0,2018,111692,144
TN,47001.0,2019,106471,143
TN,47001.0,2020,116241,145
TN,47001.0,2021,120105,144
TN,47001.0,2022,128498,143
TN,47001.0,2023,132203,130
TN,47001.0,2024,156169,140
TN,47003.0,2015,50426,93
TN,47003.0,2016,58187,81
TN,47003.0,2017,74890,81
TN,47003.0,2018,83456,82
TN,47003.0,2019,79664,82
TN,47003.0,2020,78223,80
TN,47003.0,2021,81781,79
TN,47003.0,2022,75061,74
TN,47003.0,2023,62820,65
TN,47003.0,2024,59979,55
TN,47005.0,2015,22164,50
TN,47005.0,2016,16143,45
TN,47005.0,2017,22390,43
TN,47005.0,2018,25594,44
TN,47005.0,2019,27321,42
TN,47005.0,2020,53763,52
TN,47005.0,2021,48793,55
TN,47005.0,2022,32080,54
TN,47005.0,2023,40357,60
TN,47005.0,2024,43083,55
TN,47007.0,2015,8664,16
TN,47007.0,2016,8845,16
TN,47007.0,2017,4168,8
TN,47007.0,2018,3704,7
TN,47007.0,2019,3930,7
TN,47007.0,2020,9272,9
TN,47007.0,2021,5935,8
TN,47007.0,2022,6013,7
TN,47007.0,2023,4105,7
TN,47007.0,2024,5705,6
TN,47009.0,2015,274219,327
TN,47009.0,2016,286293,355
TN,47009.0,2017,315537,344
TN,47009.0,2018,294275,316
TN,47009.0,2019,317299,325
TN,47009.0,2020,331300,331
TN,47009.0,2021,340890,314
TN,47009.0,2022,336084,316
TN,47009.0,2023,335833,315
TN,47009.0,2024,356514,315
TN,47011.0,2015,274519,300
TN,47011.0,2016,294540,302
TN,47011.0,2017,293592,286
TN,47011.0,2018,247421,258
TN,47011.0,2019,236597,234
TN,47011.0,2020,253552,237
TN,47011.0,2021,276956,251
TN,47011.0,2022,237592,243
TN,47011.0,2023,220375,221
TN,47011.0,2024,265062,229
TN,47013.0,2015,49939,61
TN,47013.0,2016,49284,62
TN,47013.0,2017,49419,60
TN,47013.0,2018,53380,59
TN,47013.0,2019,62092,67
TN,47013.0,2020,73560,71
TN,47013.0,2021,81013,71
TN,47013.0,2022,84262,70
TN,47013.0,2023,74760,66
TN,47013.0,2024,80201,71
TN,47015.0,2015,62251,102
TN,47015.0,2016,61921,98
TN,47015.0,2017,80781,104
TN,47015.0,2018,77382,92
