State,County,claim_counts,claim_loss,test_loss,p,mu,phi
VA,51087.0,"[9, 21, 5, 0, 3, 1, 0, 52, 0, 20, 0, 1, 3, 3, 7, 4, 4, 1, 24, 1, 11, 1, 2, 1, 1, 28, 52, 1, 17, 0, 2, 2, 4, 5, 0, 1]","[31021.81, 65539.92, 34924.69, 0.0, 6158.12, 0.0, 0.0, 787548.56, 0.0, 257694.85, 0.0, 7775.58, 11284.91, 5958.18, 36403.72, 15964.85, 18754.18, 0.0, 394622.98, 14652.51, 31779.79, 861.7, 0.0, 0.0, 0.0, 316175.29000000004, 1291798.12, 0.0, 141440.19, 0.0, 11954.44, 0.0, 72324.59, 23016.03, 0.0, 0.0]","[0.0, 0.0, 20032.14, 90549.36, 304467.41, 57780.53, 119183.66, 29042.35, 3603.34, 23413.72]",1.921216305991665,99379.30585555555,3.9417556571779344
VA,51089.0,"[2, 9, 0, 0, 0, 0, 0, 11, 0, 37, 5, 6, 5, 0, 3, 0, 1, 2, 17, 0, 0, 1, 2, 0, 0, 7, 2, 0, 4, 1, 1, 0, 10, 0, 1, 1]","[881.09, 14489.94, 0.0, 0.0, 0.0, 0.0, 0.0, 182966.57, 0.0, 648836.5700000001, 14502.49, 18462.86, 3676.96, 0.0, 3728.59, 0.0, 3426.17, 715.18, 187756.0, 0.0, 0.0, 22631.88, 15346.24, 0.0, 0.0, 3550.36, 190.97, 0.0, 55902.240000000005, 0.0, 2004.63, 0.0, 239036.01, 0.0, 27511.4, 13172.45]","[0.0, 10631.61, 0.0, 0.0, 135744.3, 0.0, 880547.03, 0.0, 0.0, 0.0]",1.8683488184916364,40521.905558333325,8.635263297562021
VA,51091.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39311.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15677.18, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9388053668002654,1527.4744472222221,153.5606821327248
VA,51093.0,"[0, 0, 0, 0, 5, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 14, 0, 1, 0, 33, 3, 0, 47, 0, 0, 19, 1, 10, 11, 2]","[0.0, 0.0, 0.0, 0.0, 12357.87, 5419.63, 0.0, 771.1, 0.0, 0.0, 398.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4835.06, 0.0, 0.0, 0.0, 32269.43, 534776.95, 0.0, 4271.53, 0.0, 828626.47, 28195.69, 0.0, 2881081.78, 0.0, 0.0, 285174.76, 6108.83, 59351.59, 107317.57, 0.0]","[0.0, 15371.86, 289190.8, 0.0, 63828.990000000005, 1359.06, 145055.25, 0.0, 0.0, 0.0]",1.9103122427369048,133082.1183361111,7.183138907149907
VA,51095.0,"[0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 8, 0, 12, 65, 0, 0, 0, 150, 3, 0, 51, 0, 4, 24, 3, 13, 4, 3]","[0.0, 1644.61, 0.0, 2280.57, 0.0, 0.0, 0.0, 29325.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38901.72, 0.0, 61539.28, 981610.57, 0.0, 0.0, 0.0, 3613850.09, 7994.039999999999, 0.0, 956210.63, 0.0, 44653.22, 285045.97, 46732.76, 134872.66999999998, 14160.73, 51752.67]","[879.07, 8517.17, 410.74, 0.0, 0.0, 0.0, 29828.35, 29634.42, 30867.92, 0.0]",1.8715015809400009,174182.63195,3.7956513171219264
VA,51097.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 3, 0, 0, 0, 0, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1639.2, 0.0, 0.0, 0.0, 0.0, 518473.05, 978.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75537.57, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48056.1, 0.0, 0.0, 0.0]",1.9429826728324726,16573.020280555556,52.31850869911243
VA,51099.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42511.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26862.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19238.88, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2763.84, 0.0, 0.0, 0.0]",1.8714773250621635,2461.472502777778,76.41316634889121
VA,51101.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 6, 0, 5, 3, 0, 0, 0, 50, 1, 0, 11, 0, 1, 4, 0, 1, 0, 0]","[111.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1304.0, 0.0, 0.0, 0.0, 0.0, 4008.27, 6917.18, 0.0, 0.0, 13261.53, 0.0, 25686.020000000004, 0.0, 10258.5, 6782.3, 0.0, 0.0, 0.0, 2060845.47, 18985.92, 0.0, 131205.08000000002, 0.0, 0.0, 56545.6, 0.0, 15749.84, 0.0, 0.0]","[0.0, 0.0, 0.0, 14347.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.852431877815477,65323.9144472222,14.399315919889565
VA,51103.0,"[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 10, 5, 0, 0, 0, 154, 1, 0, 137, 0, 0, 22, 7, 18, 5, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6840.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 3454.3, 0.0, 27563.66, 7556.45, 0.0, 0.0, 0.0, 2789246.6, 0.0, 0.0, 2586554.88, 0.0, 0.0, 173218.86, 30373.43, 101421.7, 27213.370000000003, 1967.56]","[0.0, 18246.33, 5308.08, 0.0, 28350.72, 0.0, 10770.54, 0.0, 0.0, 3059.71]",1.9252459714591421,159873.75944722223,3.1119456050269387
VA,51105.0,"[7, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 22, 5, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2]","[13085.16, 0.0, 0.0, 0.0, 1081.0, 0.0, 456.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23762.69, 630761.8600000001, 45989.37, 1983.2, 0.0, 0.0, 0.0, 0.0, 4843.34, 2886.46, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8314.09, 0.0, 0.0]",1.929585377209242,20134.71056666666,21.40223347826182
VA,51107.0,"[0, 5, 1, 0, 0, 1, 5, 9, 1, 2, 1, 0, 1, 1, 3, 2, 0, 0, 32, 1, 4, 1, 0, 3, 0, 9, 1, 2, 2, 1, 3, 2, 2, 19, 8, 5]","[0.0, 16567.75, 0.0, 0.0, 0.0, 0.0, 7486.65, 119710.73, 0.0, 33691.18, 30142.83, 0.0, 0.0, 0.0, 6505.06, 11641.03, 0.0, 0.0, 821065.1500000001, 0.0, 492.04, 0.0, 0.0, 44379.37, 0.0, 202351.75, 4924.41, 3716.92, 2638.72, 0.0, 15015.54, 0.0, 16298.48, 404406.99, 171563.71000000002, 14260.71]","[5780.36, 23930.57, 0.0, 0.0, 82874.28, 4171.38, 2758.79, 0.0, 0.0, 0.0]",1.9187329605581436,53523.86169166667,8.450052211828835
VA,51109.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33350.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3126.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9172688096161925,926.4038916666666,382.86895961260547
VA,51113.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3879.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58850.47, 49824.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9434.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 6137.31, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2081992251641374,3388.573055555556,1575.7385237611095
VA,51115.0,"[7, 0, 1, 0, 1, 1, 0, 8, 0, 0, 1, 3, 0, 1, 2, 1, 0, 0, 8, 0, 34, 18, 0, 0, 1, 638, 5, 1, 201, 2, 5, 112, 1, 53, 15, 1]","[4902.1, 0.0, 0.0, 0.0, 500.0, 0.0, 0.0, 11019.08, 0.0, 0.0, 0.0, 23384.93, 0.0, 0.0, 1308.12, 0.0, 0.0, 0.0, 17872.68, 0.0, 225886.85, 66571.09, 0.0, 0.0, 0.0, 13661166.18, 90000.0, 23438.84, 3038843.4, 3335.62, 22681.9, 1505220.2200000002, 0.0, 771193.86, 342743.78, 20794.2]","[0.0, 263867.48000000004, 32705.52, 0.0, 162004.54, 115879.03, 27813.89, 0.0, 11646.84, 0.0]",1.9277893826641985,550857.3014083334,1.1552069914425513
VA,51117.0,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[293.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60629.08, 0.0, 5999.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1037.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 4438.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8778667287847723,1887.7402805555555,105.79667377778017
VA,51119.0,"[2, 1, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 5, 1, 8, 11, 2, 1, 0, 100, 1, 0, 65, 0, 0, 11, 1, 7, 0, 0]","[1253.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5586.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10751.2, 0.0, 0.0, 3625.31, 4197.65, 0.0, 33449.85, 49986.38, 0.0, 0.0, 0.0, 1706096.46, 30000.0, 0.0, 1081358.65, 0.0, 0.0, 173214.96, 681.19, 29497.24, 0.0, 0.0]","[0.0, 5938.67, 28878.66, 0.0, 56700.98, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9353411485045444,86936.06584722221,5.1169556825212705
VA,51121.0,"[6, 12, 1, 0, 0, 4, 0, 24, 0, 0, 0, 11, 0, 0, 11, 1, 2, 8, 15, 0, 0, 0, 1, 0, 0, 13, 14, 0, 0, 0, 0, 7, 0, 0, 0, 5]","[2067.49, 67740.73, 0.0, 0.0, 0.0, 4205.030000000001, 0.0, 190929.82, 0.0, 0.0, 0.0, 51389.490000000005, 0.0, 0.0, 20694.96, 0.0, 0.0, 63716.24, 96787.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60881.67, 97184.51, 0.0, 0.0, 0.0, 0.0, 110988.47, 0.0, 0.0, 0.0, 70047.31]","[0.0, 152997.08000000002, 0.0, 0.0, 418309.86, 0.0, 135307.33000000002, 64674.23, 0.0, 0.0]",1.9179541778516769,23239.80306666667,7.415550410046009
VA,51125.0,"[0, 2, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 0, 0, 1, 3, 0, 0]","[0.0, 7135.8, 0.0, 0.0, 0.0, 0.0, 0.0, 18463.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1087.5, 0.0, 23437.47, 0.0, 77776.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3220.31, 0.0, 16748.47, 3642.06, 0.0, 0.0, 0.0, 0.0, 81449.54000000001, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8584582579616529,6471.14833888889,30.369168859658412
VA,51127.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 14, 4, 1, 5, 0, 0, 1, 0, 3, 0, 0]","[225.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1908.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5248.11, 0.0, 0.0, 0.0, 315369.47, 122265.91, 1498.6, 50188.83, 0.0, 0.0, 7011.1900000000005, 0.0, 65416.91, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 28412.1, 0.0, 0.0, 0.0, 0.0, 0.0]",1.859492296022933,15809.22278333333,29.31586566612927
VA,51131.0,"[3, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 6, 6, 1, 0, 0, 24, 0, 0, 5, 0, 0, 12, 1, 11, 12, 0]","[1209.26, 0.0, 0.0, 0.0, 0.0, 0.0, 6500.0, 10988.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 375.5, 0.0, 0.0, 0.0, 0.0, 0.0, 21408.86, 62712.36, 518.64, 0.0, 0.0, 452998.14, 0.0, 0.0, 25538.81, 0.0, 0.0, 127207.32, 966.5, 118513.57, 211025.69, 0.0]","[0.0, 5012.66, 38656.33, 0.0, 47183.75, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8833278490129262,28887.877230555554,11.117029451821466
VA,51133.0,"[0, 0, 0, 0, 2, 1, 1, 9, 0, 0, 0, 0, 0, 1, 0, 2, 5, 1, 7, 0, 9, 12, 1, 0, 0, 122, 0, 3, 131, 0, 12, 14, 2, 21, 1, 2]","[0.0, 0.0, 0.0, 0.0, 692.72, 0.0, 922.67, 12485.0, 0.0, 0.0, 0.0, 0.0, 0.0, 500.09, 0.0, 0.0, 5289.41, 138.54, 5963.34, 0.0, 14375.24, 15030.99, 0.0, 0.0, 0.0, 2373711.27, 0.0, 18113.4, 3678516.27, 0.0, 164152.96, 86372.95, 2379.23, 198063.68, 7160.41, 26522.0]","[0.0, 125380.1, 0.0, 413.98, 23777.25, 0.0, 2084.88, 163263.31, 0.0, 0.0]",1.9290714401602131,183621.949175,3.3400233336031264
VA,51135.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2599.24, 0.0, 0.0]",,0.0,0.0
VA,51137.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 68190.14, 0.0, 0.0, 0.0, 0.0, 0.0, 7334.63, 0.0, 0.0, 0.0, 0.0, 0.0, 4141.29, 5169.7, 0.0, 0.0, 6464.63, 0.0, 0.0]","[12691.66, 0.0, 0.0, 0.0, 19228.16, 0.0, 0.0, 0.0, 1320.17, 0.0]",1.9031355044808382,2536.121952777778,79.41107998574715
VA,51139.0,"[0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 122, 1, 1, 2, 0, 0, 0, 28, 1, 0, 1, 0, 0, 0, 1, 2, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 360906.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2820970.34, 0.0, 3408.98, 0.0, 0.0, 0.0, 0.0, 336238.05000000005, 6578.11, 0.0, 0.0, 0.0, 0.0, 0.0, 13706.37, 13915.39, 0.0, 13164.37]","[0.0, 0.0, 0.0, 0.0, 10572.67, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9351071411069727,99135.78001666666,6.360737106140729
VA,51141.0,"[0, 6, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 60915.68, 0.0, 0.0, 0.0, 0.0, 0.0, 475215.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 383846.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 121680.64, 0.0, 0.0, 0.0, 14135.79, 4289.0, 0.0, 0.0, 0.0]",1.9194502729664285,25554.92833888888,25.953426404850756
VA,51143.0,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 0, 2, 3, 0, 1, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1539.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44667.05, 0.0, 5525.1, 0.0, 9541.87, 7752.44, 1641.76, 0.0, 830.98, 0.0, 19096.39, 69185.68000000001, 0.0, 15744.99, 0.0, 0.0, 0.0, 0.0, 28769.74, 1016.91, 0.0, 2189.28, 38949.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20649.61, 163562.86, 0.0, 0.0, 0.0, 0.0, 0.0]",1.564605615936621,6845.845277777778,184.12967810492236
VA,51145.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4867.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,0.0
VA,51147.0,"[10, 9, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[26481.22, 11727.920000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6222.51, 0.0, 0.0, 209157.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3588.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8416.58]","[0.0, 0.0, 0.0, 0.0, 101144.81, 0.0, 93838.92, 0.0, 0.0, 0.0]",1.9323593548605553,7377.624172222223,30.37897738602056
VA,51149.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 1, 2, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74259.38, 0.0, 0.0, 0.0, 80695.85999999999, 0.0, 0.0, 35460.71, 0.0, 0.0, 0.0, 0.0, 26407.44, 0.0, 5478.58]","[0.0, 5011.5, 0.0, 0.0, 0.0, 3851.13, 21398.14, 0.0, 0.0, 0.0]",1.8476841593742255,6175.054725000001,33.080213705973094
VA,51153.0,"[10, 17, 0, 2, 4, 3, 5, 6, 24, 1, 0, 14, 2, 0, 3, 13, 3, 3, 27, 1, 2, 5, 2, 0, 6, 28, 2, 6, 26, 2, 37, 7, 7, 58, 10, 7]","[23994.36, 71175.9, 0.0, 4360.639999999999, 22390.82, 2655.0200000000004, 168488.4, 38030.3, 88394.05, 0.0, 0.0, 161663.89, 77433.51, 0.0, 78381.92, 139497.82, 66605.05, 28429.480000000003, 378631.1, 0.0, 12076.94, 5619.28, 0.0, 0.0, 1238.0, 1564944.17, 30000.0, 10897.17, 231447.28, 0.0, 625233.56, 1215.98, 5020.65, 649042.99, 24006.71, 48371.31]","[316771.49, 16248.24, 136941.73, 41504.99, 357949.16, 6824.4800000000005, 208080.22, 16734.63, 0.0, 0.0]",1.9319190836463433,126645.7305666667,3.43061536795223
VA,51155.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 6, 5, 1, 10, 7, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 5, 0, 0, 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36011.03999999999, 1688.65, 0.0, 27328.79, 9913.65, 1794.04, 161860.22999999998, 18504.37, 0.0, 5758.6, 0.0, 0.0, 0.0, 0.0, 5836.99, 0.0, 0.0, 0.0, 0.0, 0.0, 15684.88, 25418.26, 0.0, 0.0, 29062.58]","[0.0, 266932.12, 0.0, 27773.46, 98262.53, 0.0, 91255.72, 0.0, 0.0, 0.0]",1.8462091180743396,9412.83556111111,18.386139275145023
VA,51157.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2894.93, 11316.64, 0.0, 1227.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9171114242255993,428.8688916666667,143.55801727006263
VA,51159.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0, 21, 1, 0, 13, 0, 1, 3, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7385.87, 0.0, 0.0, 0.0, 0.0, 0.0, 2423.39, 0.0, 0.0, 0.0, 0.0, 23228.13, 3160.06, 7051.75, 0.0, 0.0, 0.0, 0.0, 514245.94, 30000.0, 0.0, 523024.54, 0.0, 10576.66, 39088.19, 0.0, 26925.15, 0.0, 0.0]","[0.0, 64627.5, 0.0, 0.0, 0.0, 42915.93, 0.0, 26434.81, 0.0, 2229.71]",1.6538866570627644,32975.26888888888,77.74873847571678
VA,51161.0,"[34, 19, 2, 2, 2, 3, 14, 87, 0, 30, 1, 21, 0, 1, 60, 10, 4, 7, 30, 5, 17, 0, 4, 0, 0, 24, 66, 1, 8, 0, 0, 6, 3, 3, 0, 32]","[190725.17, 36841.14, 719.79, 2885.08, 1274.81, 2445.7200000000003, 40397.57, 1962485.85, 0.0, 86544.26000000001, 0.0, 61083.67, 0.0, 0.0, 976360.95, 6712.11, 8784.85, 32599.46, 150159.91999999998, 8711.04, 76756.04000000001, 0.0, 35183.98, 0.0, 0.0, 174854.36000000002, 608622.77, 25000.0, 41374.53999999999, 0.0, 0.0, 52124.67999999999, 0.0, 13605.0, 0.0, 395175.93]","[0.0, 10602.09, 0.0, 0.0, 1297946.68, 0.0, 302082.30000000005, 0.0, 15898.18, 3806.68]",1.9323843131052028,138650.79695277775,2.3902755712707
VA,51163.0,"[1, 0, 0, 0, 0, 0, 0, 35, 0, 9, 0, 2, 0, 0, 31, 4, 0, 84, 71, 0, 14, 0, 2, 1, 0, 26, 2, 1, 11, 0, 0, 0, 4, 4, 0, 1]","[769.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 513630.7, 0.0, 3509.29, 0.0, 0.0, 0.0, 0.0, 327188.6, 1076.0, 0.0, 1320513.59, 1593716.35, 0.0, 231723.99, 0.0, 9522.52, 0.0, 0.0, 437684.13, 0.0, 0.0, 205158.16000000003, 0.0, 0.0, 0.0, 124882.15, 103018.63, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 187381.66, 0.0, 71017.63, 0.0, 0.0, 0.0]",1.9352536388281552,135344.266125,3.9435428605878355
