state,countyCode,Year,totalClaimsPaid,totalActualLoss,numberOfClaims
LA,22017.0,2021,98681.59,125045.0,12
LA,22017.0,2022,121740.35,124730.0,7
LA,22017.0,2023,621690.88,634336.0,17
LA,22017.0,2024,872631.5700000001,884495.0,34
LA,22017.0,2025,0.0,0.0,2
LA,22019.0,1978,5535.56,6242.0,2
LA,22019.0,1979,888870.8600000001,981291.0,222
LA,22019.0,1980,9091746.07,10813445.0,781
LA,22019.0,1981,78317.56,90041.0,31
LA,22019.0,1982,2937972.41,3676651.0,287
LA,22019.0,1983,27139.280000000002,41281.0,26
LA,22019.0,1984,152353.38999999998,216483.0,49
LA,22019.0,1985,376353.13,493937.0,69
LA,22019.0,1986,70267.17,81192.0,21
LA,22019.0,1987,354752.91000000003,426858.0,72
LA,22019.0,1988,54228.369999999995,69636.0,24
LA,22019.0,1989,5159755.87,7704821.0,387
LA,22019.0,1990,55547.270000000004,65546.0,14
LA,22019.0,1991,345590.59,494694.0,84
LA,22019.0,1992,33637.11,40628.0,7
LA,22019.0,1993,50703.03999999999,67391.0,24
LA,22019.0,1994,1061.7,2013.0,2
LA,22019.0,1995,538912.37,717836.0,83
LA,22019.0,1996,171810.0,194629.0,29
LA,22019.0,1997,69775.5,234529.0,19
LA,22019.0,1998,534656.72,603660.0,97
LA,22019.0,1999,37683.2,45217.0,8
LA,22019.0,2000,19367.86,25368.0,13
LA,22019.0,2001,788445.1,895566.0,98
LA,22019.0,2002,1549305.6199999999,1756996.0,137
LA,22019.0,2003,18455.809999999998,21947.0,5
LA,22019.0,2004,532491.93,586292.0,58
LA,22019.0,2005,34128615.94,37971386.0,1405
LA,22019.0,2006,11527803.379999999,12768563.0,429
LA,22019.0,2007,85467.79000000001,95936.0,25
LA,22019.0,2008,61860305.81,63165386.0,1155
LA,22019.0,2009,418831.08,460597.0,37
LA,22019.0,2010,79031.04,75565.0,17
LA,22019.0,2011,50729.19,0.0,11
LA,22019.0,2012,546044.41,614654.0,64
LA,22019.0,2013,3184393.29,3245999.0,102
LA,22019.0,2014,4195177.81,4446071.0,161
LA,22019.0,2015,290870.82000000007,307077.0,27
LA,22019.0,2016,2866935.01,2881553.0,101
LA,22019.0,2017,21442326.470000003,22488299.0,638
LA,22019.0,2018,0.0,0.0,5
LA,22019.0,2019,4804432.74,4286366.0,139
LA,22019.0,2020,55320280.45,57743798.0,1731
LA,22019.0,2021,97772100.81,99215422.0,1633
LA,22019.0,2022,164245.05,150196.0,7
LA,22019.0,2023,14610.390000000001,18211.0,5
LA,22019.0,2024,326536.51,355178.0,19
LA,22021.0,1978,5588.55,6062.0,2
LA,22021.0,1979,35591.74,41020.0,15
LA,22021.0,1980,6295.2,7889.0,2
LA,22021.0,1982,19639.2,23898.0,3
LA,22021.0,1983,169418.13,218931.0,54
LA,22021.0,1985,16816.16,21500.0,1
LA,22021.0,1987,30195.27,34675.0,4
LA,22021.0,1991,2314804.17,6815744.0,258
LA,22021.0,1992,4172.74,4673.0,1
LA,22021.0,1995,33353.39,48601.0,3
LA,22021.0,1997,17046.11,19547.0,2
LA,22021.0,1999,73332.07,81038.0,8
LA,22021.0,2001,85190.54,95362.0,15
LA,22021.0,2004,0.0,0.0,1
LA,22021.0,2006,483492.69999999995,551417.0,28
LA,22021.0,2008,18226.18,19771.0,2
LA,22021.0,2009,5711.17,7212.0,2
LA,22021.0,2012,28311.64,30313.0,1
LA,22021.0,2015,19608.07,28204.0,4
LA,22021.0,2016,1631815.49,1746369.0,70
LA,22021.0,2018,29977.92,30367.0,4
LA,22021.0,2019,108178.15,114853.0,7
LA,22021.0,2020,150069.21000000002,150441.0,3
LA,22023.0,1978,883.72,1084.0,1
LA,22023.0,1979,27454.95,31528.0,21
LA,22023.0,1980,37552.780000000006,51226.0,10
LA,22023.0,1981,7607.1,8008.0,4
LA,22023.0,1982,240564.19,281673.0,44
LA,22023.0,1983,9614.49,21608.0,12
LA,22023.0,1985,3028.8199999999997,5606.0,12
LA,22023.0,1986,194881.94999999998,240108.0,37
LA,22023.0,1988,27446.870000000003,33500.0,17
LA,22023.0,1989,746426.39,815444.0,68
LA,22023.0,1990,5241.32,9792.0,6
LA,22023.0,1991,24157.21,28176.0,5
LA,22023.0,1992,0.0,0.0,1
LA,22023.0,1993,58522.72,73092.0,9
LA,22023.0,1994,62771.63,71138.0,5
LA,22023.0,1995,59609.729999999996,72827.0,8
LA,22023.0,1996,100827.45000000001,155489.0,10
LA,22023.0,1997,409686.97,462373.0,22
LA,22023.0,1998,684056.99,793902.0,57
LA,22023.0,2001,29813.91,34412.0,7
LA,22023.0,2002,65573.44,83986.0,11
LA,22023.0,2004,64821.87,204000.0,4
LA,22023.0,2005,105329818.24000001,136841424.0,1348
LA,22023.0,2006,42091.119999999995,43091.0,1
LA,22023.0,2008,62437647.98,66156671.0,1108
LA,22023.0,2011,51801.32,0.0,3
LA,22023.0,2013,154899.44,170558.0,5
LA,22023.0,2015,0.0,0.0,1
LA,22023.0,2016,229615.8,287237.0,8
LA,22023.0,2017,15497.24,18548.0,2
LA,22023.0,2019,41002.649999999994,44273.0,2
LA,22023.0,2020,38192019.55,46573750.0,617
LA,22023.0,2023,592353.15,602353.0,2
LA,22023.0,2024,19193.02,10167.0,1
LA,22025.0,1978,6231.0,6631.0,1
LA,22025.0,1979,566189.06,642898.0,174
LA,22025.0,1980,16602.56,20484.0,10
LA,22025.0,1982,163597.22999999998,219051.0,43
LA,22025.0,1983,529028.4,752714.0,266
LA,22025.0,1984,5337.16,5838.0,1
LA,22025.0,1987,55083.84,61795.0,8
LA,22025.0,1989,93413.65,111606.0,21
LA,22025.0,1990,167515.03,189108.0,31
LA,22025.0,1991,4121617.6799999997,7543768.0,572
LA,22025.0,1992,0.0,0.0,1
LA,22025.0,1993,13779.24,20232.0,6
LA,22025.0,1994,23671.47,33526.0,9
LA,22025.0,1995,20109.629999999997,22500.0,3
LA,22025.0,1997,591807.78,676533.0,58
LA,22025.0,1998,768.0,0.0,3
LA,22025.0,1999,87727.4,106655.0,13
LA,22025.0,2001,517027.10000000003,592233.0,54
LA,22025.0,2002,57780.93,63787.0,6
LA,22025.0,2003,0.0,0.0,1
LA,22025.0,2005,3557.8,4559.0,2
LA,22025.0,2008,836287.3,918682.0,51
LA,22025.0,2009,157471.09,196755.0,17
LA,22025.0,2010,12795.65,15296.0,2
LA,22025.0,2011,661886.23,787781.0,55
LA,22025.0,2012,13840.27,14841.0,1
LA,22025.0,2013,195732.69,200497.0,6
LA,22025.0,2015,0.0,0.0,2
LA,22025.0,2016,2412266.63,2667467.0,103
LA,22025.0,2017,7972.2,9222.0,1
LA,22025.0,2018,807444.73,1070975.0,23
LA,22025.0,2019,1371563.68,1463836.0,51
LA,22025.0,2020,1067984.2,1161476.0,25
LA,22025.0,2021,15542.68,17543.0,1
LA,22025.0,2024,15423.890000000001,17102.0,3
LA,22027.0,1990,77998.72,79999.0,1
LA,22027.0,1991,44432.54,48433.0,6
LA,22027.0,1997,19336.97,22090.0,3
LA,22027.0,1999,20014.159999999996,22014.0,2
LA,22027.0,2001,0.0,900.0,1
LA,22027.0,2003,7167.45,7667.0,1
LA,22027.0,2005,7590.58,13590.0,2
LA,22027.0,2009,25249.86,27251.0,3
LA,22027.0,2016,1553105.68,1606581.0,42
LA,22027.0,2019,81362.0,96865.0,3
LA,22027.0,2023,0.0,0.0,1
LA,22029.0,1978,23543.899999999998,31809.0,11
LA,22029.0,1979,1161755.22,1316948.0,143
LA,22029.0,1980,179412.58000000002,212432.0,66
LA,22029.0,1981,18898.69,20307.0,7
LA,22029.0,1982,98630.79999999999,133583.0,43
LA,22029.0,1983,1004716.49,1287655.0,168
LA,22029.0,1984,295104.56000000006,391985.0,66
LA,22029.0,1985,93114.68,129508.0,30
LA,22029.0,1987,49707.3,90221.0,9
LA,22029.0,1988,6993.92,9533.0,2
LA,22029.0,1989,127983.9,182562.0,24
LA,22029.0,1990,296822.87,404160.0,46
LA,22029.0,1991,518425.52,1243502.0,91
LA,22029.0,1993,159332.13999999998,182485.0,22
LA,22029.0,1994,305119.83999999997,373977.0,38
LA,22029.0,1995,183841.64,217934.0,28
LA,22029.0,1996,91642.05,111651.0,18
LA,22029.0,1997,983068.6,1671990.0,59
LA,22029.0,1998,114912.95999999999,131414.0,15
LA,22029.0,1999,64814.75,77197.0,11
LA,22029.0,2000,58812.909999999996,65064.0,5
LA,22029.0,2001,108325.28000000001,105225.0,11
LA,22029.0,2002,115734.53000000001,140580.0,16
LA,22029.0,2003,46612.42,54438.0,6
LA,22029.0,2004,54001.95,70870.0,8
LA,22029.0,2005,105439.90000000001,83946.0,32
LA,22029.0,2007,5001.05,6198.0,1
LA,22029.0,2008,1149870.28,1198568.0,43
LA,22029.0,2009,130570.91,136607.0,4
LA,22029.0,2010,40784.8,76788.0,8
LA,22029.0,2011,1976989.87,2263092.0,82
LA,22029.0,2012,14771.1,30772.0,3
LA,22029.0,2013,894522.65,899227.0,36
LA,22029.0,2014,38782.57,43461.0,4
LA,22029.0,2015,0.0,1071.0,3
LA,22029.0,2016,342458.20999999996,369400.0,14
LA,22029.0,2017,134466.21,139853.0,3
LA,22029.0,2018,312127.41000000003,226430.0,10
LA,22029.0,2019,277585.91000000003,408309.0,15
LA,22029.0,2020,2579.92,3575.0,2
LA,22029.0,2021,7881.07,10899.0,5
LA,22029.0,2025,0.0,0.0,1
LA,22031.0,1982,25615.809999999998,28500.0,3
LA,22031.0,1985,487.7,988.0,1
LA,22031.0,1989,16872.72,18100.0,1
LA,22031.0,1991,91719.56999999999,95983.0,4
LA,22031.0,1992,29465.41,38494.0,2
LA,22031.0,1997,179359.39,189426.0,4
LA,22031.0,1999,96060.24,97041.0,5
LA,22031.0,2000,457.58,1457.0,1
LA,22031.0,2001,25775.2,27776.0,2
LA,22031.0,2002,0.0,0.0,1
LA,22031.0,2005,0.0,0.0,1
LA,22031.0,2007,519.33,1020.0,1
LA,22031.0,2009,54204.89,89765.0,4
LA,22031.0,2016,306738.55,339998.0,9
LA,22033.0,1978,41333.009999999995,60401.0,23
LA,22033.0,1979,2677790.54,3100563.0,482
LA,22033.0,1980,1045914.9299999999,1169328.0,322
LA,22033.0,1981,6806.21,8610.0,15
LA,22033.0,1982,382816.2,457195.0,139
LA,22033.0,1983,24368416.48,30490055.0,1457
LA,22033.0,1984,95991.23000000001,216056.0,44
LA,22033.0,1985,266078.37,330666.0,66
LA,22033.0,1986,229914.2,265176.0,58
LA,22033.0,1987,81562.2,99497.0,33
LA,22033.0,1988,221334.66999999998,404434.0,80
LA,22033.0,1989,2855374.62,5489824.0,386
LA,22033.0,1990,5250439.18,6622715.0,446
LA,22033.0,1991,2297618.79,2949104.0,256
LA,22033.0,1992,1994923.64,2617583.0,303
LA,22033.0,1993,10563518.780000001,13254677.0,738
LA,22033.0,1994,667108.29,834160.0,109
LA,22033.0,1995,8340006.34,9881763.0,789
LA,22033.0,1996,659181.24,801353.0,88
